player_id,name,club,fm_id,status,role,fantacalcio_pid,face_file,source
58e23fec-852f-404b-b2ed-8546214713e2,ELLERTSSON,GEN,39056943,verified,C,6020,face_39056943.png,historical_mapping
dedb778f-bf54-4c7a-9e20-2afba4650339,FRENDRUP,GEN,27132198,verified,C,5791,face_27132198.png,historical_mapping
7030c01d-c01a-464a-92d5-74fe9ba1d28b,MARCANDALLI,GEN,43500463,verified,D,6660,face_43500463.png,historical_mapping
bead089a-6cb6-4da7-aa88-ccd84e766542,MITAJ,GEN,2000029431,verified,D,7537,face_2000029431.png,historical_mapping
39de25e3-dc16-4173-b3e1-7213b9b09950,OSMAJIC,GEN,62221063,verified,A,7600,face_62221063.png,historical_mapping
8affbb71-af43-475a-9c26-62557702d401,OSTIGARD,GEN,53122155,verified,D,5750,face_53122155.png,historical_mapping
a90f2c49-fdbe-4b6f-9438-a237c5eea0f5,PUCZKA,GEN,2000104623,verified,D,7413,face_2000104623.png,historical_mapping
563fbe21-e3d7-4674-96c5-0105129f6a7a,SOW,GEN,98034373,verified,C,5946,face_98034373.png,historical_mapping
c11be3b7-e678-4f53-addd-478a7666ec9c,VASQUEZ,GEN,51067636,verified,D,5514,face_51067636.png,historical_mapping
4f0f0b63-6cf2-4274-a73e-9f22371d2443,VITINHA,GEN,83227945,verified,A,6164,face_83227945.png,historical_mapping
a72d235d-1490-449a-86dd-18e3309cc8a0,AKANJI,INT,98031331,verified,D,4159,face_98031331.png,historical_mapping
acdc42fa-493e-468a-8650-2c4bc769d734,BARELLA,INT,43139595,verified,C,1870,face_43139595.png,historical_mapping
961c92ef-cbf0-444f-b6e1-d82019ddf103,BASTONI,INT,43252460,verified,D,2120,face_43252460.png,historical_mapping
fa752b25-4d6f-4efc-958b-f4b2c9781921,BISSECK,INT,91175868,verified,D,6217,face_91175868.png,historical_mapping
5150a529-5ed4-4008-9db8-cdb9d1fd47a5,CALHANOGLU,INT,92026209,verified,C,2194,face_92026209.png,historical_mapping
ae69b932-54ce-4731-afbd-2873b7f245ff,CARLOS AUGUSTO,INT,19350649,verified,D,5877,face_19350649.png,historical_mapping
8378f3fb-aac1-48cf-a074-787342bffafb,DIMARCO,INT,43143488,verified,D,254,face_43143488.png,historical_mapping
e5edc3f8-e9b6-4627-9df9-c08a082db7bb,DIOUF,INT,49062699,verified,C,6274,face_49062699.png,historical_mapping
16514f27-4e77-4ff9-ae5a-523bc2eb4c52,ESPOSITO,INT,2000146883,verified,A,7071,face_2000146883.png,historical_mapping
948f2dff-9c92-41b5-902d-a50cb636c590,JONES,INT,28115788,verified,C,5172,face_28115788.png,historical_mapping
4b6b385e-f810-4977-b1aa-a5c96d41d6c9,LAUTARO MARTINEZ,INT,14110660,verified,A,2764,face_14110660.png,historical_mapping
0b74de6b-3699-45c6-a57d-ba94350d6913,SPENCE,INT,29178504,verified,D,5982,face_29178504.png,historical_mapping
771a4a87-9918-478d-9337-daba714e902d,STONES,INT,28060397,verified,D,2514,face_28060397.png,historical_mapping
0ef3ead6-4c98-4edd-b84b-3d865f79aad9,THURAM,INT,48037335,verified,A,4871,face_48037335.png,historical_mapping
5f8d00d2-be6a-40d6-bb0f-c9a3ce34e373,ZIELINSKI,INT,43093171,verified,C,152,face_43093171.png,historical_mapping
ae0bdb11-b68f-4084-b759-cec21c6706db,ALAJBEGOVIC,JUV,2000330855,verified,C,7436,face_2000330855.png,historical_mapping
e9ce4d4a-9148-4791-aade-c0de05023310,BREMER,JUV,19270493,verified,D,2788,face_19270493.png,historical_mapping
e3f64dc5-cb0f-4f15-a23f-8b88a1839eac,CAMBIASO,JUV,43339195,verified,D,5520,face_43339195.png,historical_mapping
41a91f66-eccd-4f5b-8388-5e5f72663d1e,CELIK,JUV,70097248,verified,D,4657,face_70097248.png,historical_mapping
