player_id,name,club,fm_id,face_file,status,role,fantacalcio_pid
6eeee11f-c5b5-45b4-b6a9-0a1587bbdf5f,MALDINI,CAG,43371896,face_43371896.png,verified,A,4896
f393f61c-3cc7-45c5-830a-5b6e257c12c3,MINA,CAG,76037151,face_76037151.png,verified,D,4210
f4eedf2b-4ad5-46c0-9b55-404ce6ba5ab5,NZOLA,CAG,83103196,face_83103196.png,verified,A,5336
05a6c458-4bae-4673-9b64-1e2462285446,OBERT,CAG,43461908,face_43461908.png,verified,D,5701
1ae12845-cc5d-405b-b52b-8a70f03ec2b1,RODRIGUEZ,CAG,2000253187,face_2000253187.png,verified,D,7268
04295fdc-f920-4e44-bea4-988edca58cd0,ROMANO,CAG,2000197769,face_2000197769.png,verified,C,7311
47bec44d-c12e-4be5-a5f8-da6d800a4313,SUGAWARA,CAG,45111317,face_45111317.png,verified,D,7621
09395328-80b9-4626-a6e7-2eabdbe9bbd8,WINKS,CAG,28088513,face_28088513.png,verified,C,4260
167283e8-1295-4e02-8b35-2c6c988050d3,ZÈ PEDRO,CAG,83115694,face_83115694.png,verified,D,7274
07e3e2f7-f74c-4c80-b2af-98815bb2e575,BATURINA,COM,24065108,face_24065108.png,verified,C,7126
5bb8174d-2f00-452b-80de-9924ad05c622,BUTEZ,COM,48030298,face_48030298.png,verified,P,6966
36e76b09-7736-4ac0-b38f-b2ea4f18de81,CHALOBAH,COM,28103591,face_28103591.png,verified,D,5641
065bbb31-7a46-4817-8e1e-ceeee0519118,COUTO,COM,19383257,face_19383257.png,verified,D,6727
898c845b-3a81-40a7-9536-76e219f05b0d,DA CUNHA,COM,49038940,face_49038940.png,verified,C,5559
7c3d1f79-5ffa-42cc-99d3-8af26e60c202,DIAO,COM,2000210791,face_2000210791.png,verified,A,6967
181a7682-c7a2-41f5-843a-a9f99c79b2b6,DOUVIKAS,COM,36137588,face_36137588.png,verified,A,7017
ab1d5dcb-fa0e-43a1-af75-e107bca85097,KAIKI,COM,2000086175,face_2000086175.png,verified,D,7414
60247cae-9f2c-47ae-9697-24e1d4369481,KEAN,COM,43274977,face_43274977.png,verified,A,2097
201eeb89-e9b2-4d79-b00b-62bffe165184,MILLA,COM,67191561,face_67191561.png,verified,C,7412
0453c49d-69b2-4541-838b-2e4e1c74dc3e,PAZ,COM,2000163799,face_2000163799.png,verified,C,
6c4d69df-9c19-4612-b861-acb12a5291a8,PERRONE,COM,14227360,face_14227360.png,verified,C,6151
200e7d09-fa5c-48b4-8ec7-81af4d66ff6b,RAMON,COM,2000214886,face_2000214886.png,verified,D,6869
4722d0a5-edac-4e5f-959e-bbf03a972c4a,RODRIGUEZ,COM,,,needs_review,A,
c6f4bf21-939b-435e-809f-476b1009b25e,SMOLCIC,COM,24061267,face_24061267.png,verified,D,7014
b57737f3-f090-49b7-8ec1-85c51ee8f93d,VALLE,COM,2000082098,face_2000082098.png,verified,D,6867
b2cf488a-88ba-496d-b3ee-10ce7656f676,ATTA,FIO,2000024341,face_2000024341.png,verified,C,6908
9d12f1f1-ea05-4da2-8fd6-6db2ed16c578,BETO,FIO,83228124,face_83228124.png,verified,A,5694
0436c052-e1ed-4678-b5d3-8f768dfea46a,DE GEA,FIO,67030171,face_67030171.png,verified,P,2521
7fe35256-e3da-4d26-8b3b-2e3688cdd903,DRAGUSIN,FIO,57178516,face_57178516.png,verified,D,5365
14fd23c8-d758-49f8-bcff-066905d0e8ba,FAGIOLI,FIO,43372948,face_43372948.png,verified,C,4465
f160ce0b-5d07-4f92-bc33-ed1c846fe59c,GONCALVES,FIO,29192705,face_29192705.png,verified,C,7625
2cd4086a-72db-4271-aab7-2a89eeba8a03,JIMENEZ,FIO,2000211997,face_2000211997.png,verified,D,6531
458be558-6488-488f-ada4-85864cb21a5f,JOAO MARIO,FIO,83174775,face_83174775.png,verified,D,7175
03946eee-c2fd-4a47-bab2-dd2c081550e2,MASTANTUONO,FIO,2000183231,face_2000183231.png,verified,C,7078
08b759de-659d-4488-a0ef-e720eb943afd,NDOUR,FIO,2000022887,face_2000022887.png,verified,C,6294
d7bd0748-37f6-4ead-b67c-a943c7f10154,NJIE,FIO,,,needs_review,C,6827
927918d8-31d0-42a6-a8fe-15ac54c5acda,OULAI,FIO,2000381116,face_2000381116.png,verified,C,7464
3a7b356c-4913-4fe1-9d17-6a8c59a164da,PELLEGRINO,FIO,14217538,face_14217538.png,verified,A,7023
d758bbda-4c8e-4950-98d1-3194b8f10500,PONGRACIC,FIO,91175664,face_91175664.png,verified,D,5603
1d6c6a67-cc94-4d30-a9a6-7b6b9597fb0e,VALDEPENAS,FIO,2000297000,face_2000297000.png,verified,D,7294
e25308aa-1f78-4ac0-bbb7-c6e9b18c6aa4,VIERY,FIO,2000255823,face_2000255823.png,verified,D,7410
4706890e-7b4f-4dae-a643-72ee19dab03b,BOBCEK,FRO,63037851,face_63037851.png,verified,A,7612
0ee71393-d005-405e-bb82-28cd4fb5f059,BRACAGLIA,FRO,43500011,face_43500011.png,verified,D,7469
927f9fc3-5a29-4414-a299-4ca5eb7421e5,CALÒ,FRO,43154747,face_43154747.png,verified,C,7472
d2694e5d-158d-496b-a120-6119a875e56c,CALVANI,FRO,2000127893,face_2000127893.png,verified,D,7467
f84916dc-acd2-4843-be33-fe94d8f1c842,CICHELLA,FRO,2000184263,face_2000184263.png,verified,C,7473
f16edc20-be32-45d9-aeeb-c4110da979ef,GHEDJEMIS,FRO,49061425,face_49061425.png,verified,A,6530
f0f3a8ef-145d-4d96-901f-dfea3659cee3,GRILLITSCH,FRO,16096614,face_16096614.png,verified,C,7550
03cde70d-1053-4b51-9f44-f7c0d711d76e,KVERNADZE,FRO,59139122,face_59139122.png,verified,A,6204
c63df1bb-e897-4987-8228-79333a99b63d,MONTERISI,FRO,43393176,face_43393176.png,verified,D,4952
ee608056-7cb8-4526-8af1-861a1913ef58,OYONO,FRO,48049837,face_48049837.png,verified,D,6238
24542c6a-184b-4c02-9af3-0e3569a712a7,PALMISANI,FRO,2000055968,face_2000055968.png,verified,P,6415
5c47b0d0-4dfb-46ed-821f-f4473c93306f,RAIMONDO,FRO,2000021170,face_2000021170.png,verified,A,5436
8e92aea3-67e6-4753-b00e-1ef15d174dac,SCHMID,FRO,16184737,face_16184737.png,verified,C,7551
c9209306-ece2-4ef5-b621-b2e7f99b1c14,TCHATO,FRO,49061872,face_49061872.png,verified,D,7605
49cd9a61-6afa-49c6-b840-6144cda8e440,TERZIC,FRO,62192744,face_62192744.png,verified,D,4375
fd171f19-2e4f-4b7d-be50-ece0913aa280,ZERBIN,FRO,43280475,face_43280475.png,verified,C,5998
a08083ee-5e0d-47b6-8f07-ec46ad9d710a,AMORIM,GEN,2000207241,face_2000207241.png,verified,C,7341
e98441f7-3fbe-43a8-bd0d-1fea1c50852c,BALDANZI,GEN,43591641,face_43591641.png,verified,C,5823
131a2463-8d2b-49b9-91eb-d91593c51629,BIJLOW,GEN,37050136,face_37050136.png,verified,P,7332
8cfb9985-a9ff-4a88-8cc5-17d1dab4002c,COLOMBO,GEN,43424893,face_43424893.png,verified,A,4923
94162be6-e1eb-476d-994b-121e1cc16e27,EHIZIBUE,GEN,37053569,face_37053569.png,verified,D,6047
0899f9bd-9fe0-4baf-b289-41b74d081f75,EL SHAARAWY,GEN,43036636,face_43036636.png,verified,A,795
58e23fec-852f-404b-b2ed-8546214713e2,ELLERTSSON,GEN,39056943,face_39056943.png,verified,C,6020
dedb778f-bf54-4c7a-9e20-2afba4650339,FRENDRUP,GEN,27132198,face_27132198.png,verified,C,5791
7030c01d-c01a-464a-92d5-74fe9ba1d28b,MARCANDALLI,GEN,43500463,face_43500463.png,verified,D,6660
bead089a-6cb6-4da7-aa88-ccd84e766542,MITAJ,GEN,2000029431,face_2000029431.png,verified,D,7537
39de25e3-dc16-4173-b3e1-7213b9b09950,OSMAJIC,GEN,62221063,face_62221063.png,verified,A,7600
8affbb71-af43-475a-9c26-62557702d401,OSTIGARD,GEN,53122155,face_53122155.png,verified,D,5750
a90f2c49-fdbe-4b6f-9438-a237c5eea0f5,PUCZKA,GEN,2000104623,face_2000104623.png,verified,D,7413
563fbe21-e3d7-4674-96c5-0105129f6a7a,SOW,GEN,,,needs_review,C,5946
c11be3b7-e678-4f53-addd-478a7666ec9c,VASQUEZ,GEN,51067636,face_51067636.png,verified,D,5514
4f0f0b63-6cf2-4274-a73e-9f22371d2443,VITINHA,GEN,83227945,face_83227945.png,verified,A,6164
a72d235d-1490-449a-86dd-18e3309cc8a0,AKANJI,INT,98031331,face_98031331.png,verified,D,4159
acdc42fa-493e-468a-8650-2c4bc769d734,BARELLA,INT,43139595,face_43139595.png,verified,C,1870
961c92ef-cbf0-444f-b6e1-d82019ddf103,BASTONI,INT,43252460,face_43252460.png,verified,D,2120
fa752b25-4d6f-4efc-958b-f4b2c9781921,BISSECK,INT,91175868,face_91175868.png,verified,D,6217
5150a529-5ed4-4008-9db8-cdb9d1fd47a5,CALHANOGLU,INT,92026209,face_92026209.png,verified,C,2194
ae69b932-54ce-4731-afbd-2873b7f245ff,CARLOS AUGUSTO,INT,19350649,face_19350649.png,verified,D,5877
8378f3fb-aac1-48cf-a074-787342bffafb,DIMARCO,INT,43143488,face_43143488.png,verified,D,254
e5edc3f8-e9b6-4627-9df9-c08a082db7bb,DIOUF,INT,49062699,face_49062699.png,verified,C,6274
16514f27-4e77-4ff9-ae5a-523bc2eb4c52,ESPOSITO,INT,2000146883,face_2000146883.png,verified,A,7071
948f2dff-9c92-41b5-902d-a50cb636c590,JONES,INT,28115788,face_28115788.png,verified,C,5172
4b6b385e-f810-4977-b1aa-a5c96d41d6c9,LAUTARO MARTINEZ,INT,14110660,face_14110660.png,verified,A,2764
0b74de6b-3699-45c6-a57d-ba94350d6913,SPENCE,INT,29178504,face_29178504.png,verified,D,5982
771a4a87-9918-478d-9337-daba714e902d,STONES,INT,28060397,face_28060397.png,verified,D,2514
0ef3ead6-4c98-4edd-b84b-3d865f79aad9,THURAM,INT,48037335,face_48037335.png,verified,A,4871
5f8d00d2-be6a-40d6-bb0f-c9a3ce34e373,ZIELINSKI,INT,43093171,face_43093171.png,verified,C,152
ae0bdb11-b68f-4084-b759-cec21c6706db,ALAJBEGOVIC,JUV,2000330855,face_2000330855.png,verified,C,7436
e9ce4d4a-9148-4791-aade-c0de05023310,BREMER,JUV,19270493,face_19270493.png,verified,D,2788
e3f64dc5-cb0f-4f15-a23f-8b88a1839eac,CAMBIASO,JUV,43339195,face_43339195.png,verified,D,5520
41a91f66-eccd-4f5b-8388-5e5f72663d1e,CELIK,JUV,70097248,face_70097248.png,verified,D,4657
d9d6a581-9d4a-42ea-b8ca-d3af70d713c4,CONCEICAO,JUV,83261140,face_83261140.png,verified,C,6884
dc0b2967-b9ee-4008-873a-a7d0421f1c38,GONZALEZ,JUV,14181375,face_14181375.png,verified,A,
87c5f5ab-3205-458b-8941-496622c862fd,KALULU,JUV,49045184,face_49045184.png,verified,D,4976
6e8db8ba-6524-4da1-9cbe-fecd003493d6,KELLY,JUV,29158244,face_29158244.png,verified,D,6766
8e0aa3fb-bf86-42fd-bffd-07d7512b382b,KOLO MUANI,JUV,48043873,face_48043873.png,verified,A,5951
f6027e20-e044-40bb-b33f-2704fac98c0d,LOCATELLI,JUV,43167354,face_43167354.png,verified,C,827
25a696fb-1f12-452b-b101-241c704f282a,LUCUMÌ,JUV,76042952,face_76042952.png,verified,D,6042
be2f01da-c302-4625-b9bd-08a929ae07f8,LUIZ,JUV,19302456,face_19302456.png,verified,C,
16994ed2-927a-4c46-83c3-ddeca35a7671,MCKENNIE,JUV,72048035,face_72048035.png,verified,C,4973
f6405fd8-494a-456c-be7a-124566eda398,SARR,JUV,,,needs_review,C,
10265f62-80d4-48ce-950d-a0037ea07259,VICARIO,JUV,43155241,face_43155241.png,verified,P,4964
39cf37f0-691e-484b-9a33-a19bc26af1df,WOLTEMADE,JUV,91187791,face_91187791.png,verified,A,6752
d94dc927-054c-4cb6-ac73-6b17b5118088,CANCELLIERI,LAZ,43424754,face_43424754.png,verified,C,5500
48873446-46da-4696-bf5b-3e7cb25f2b73,DOEKHI,LAZ,37051440,face_37051440.png,verified,D,6320
525cce3f-9a4e-41dd-b15e-116e2be78729,FRATTESI,LAZ,43272557,face_43272557.png,verified,C,2848
a978d4cc-9dee-45fe-805c-2c034284fbc5,GUDMUNDSSON,LAZ,37050603,face_37050603.png,verified,C,5800
b16e6a6d-f4a7-4ec9-967a-440d06809201,ISAKSEN,LAZ,27129146,face_27129146.png,verified,C,6398
437982c3-f037-48e9-a036-2a6e61478ebf,LEITE,LAZ,,,needs_review,D,6319
46bca85a-445f-4ac1-955c-e6a7bf2cab8e,MANDAS,LAZ,36137769,face_36137769.png,verified,P,6482
2919f95e-2fc9-43e3-942a-86d24c232246,MARUSIC,LAZ,62095383,face_62095383.png,verified,D,2188
477cfcc3-6321-4051-87cd-4897ac1c4f16,MUSSOLINI,LAZ,,,needs_review,D,
fbbb7506-be9e-45c7-83b8-120c1803a738,NUNO TAVARES,LAZ,83169864,face_83169864.png,verified,D,
4eac7e79-d9d5-4977-9023-83626434be51,PEDRAZA,LAZ,67212046,face_67212046.png,verified,D,4817
44edf49b-164c-4e68-8c0d-f1c8b9fc09b5,PINAMONTI,LAZ,43252773,face_43252773.png,verified,A,2038
0157a61e-327d-429c-a831-144ec0d4bcf8,PROVSTGAARD,LAZ,27157970,face_27157970.png,verified,D,7012
b332901c-2f75-4ea8-bc0e-86909dabe315,ROVELLA,LAZ,43372892,face_43372892.png,verified,C,4459
38121ae0-2355-4f79-a6d6-70ebf86d1083,SUTALO,LAZ,24058106,face_24058106.png,verified,D,7580
876480d2-7336-4e1d-bc10-c712af8a8d09,TAYLOR,LAZ,37073317,face_37073317.png,verified,C,7314
57817d55-9925-4c35-a739-d6bb9bcc3b57,ZACCAGNI,LAZ,43125343,face_43125343.png,verified,C,632
9c8b3a99-908f-45cd-92e0-dd5546ed5e38,BERISHA,LEC,,,needs_review,C,6015
cb6196f9-84b6-42b1-892b-d8a77d1a161c,COULIBALY,LEC,,,needs_review,C,5504
489d7b6f-336e-47c5-9826-681a21a03b68,FALCONE,LEC,43094480,face_43094480.png,verified,P,2134
bf7bb681-9725-4810-8e1b-3c20df96e1c0,FATAH,LEC,2000019686,face_2000019686.png,verified,A,7602
887c5ae2-f7c7-462c-b215-4fdd36c549f4,GALLO,LEC,43297394,face_43297394.png,verified,D,4502
a79633ad-db03-4e32-b0df-9a1b4e46f75b,GANDELMAN,LEC,,,needs_review,C,7318
5717d0af-ee23-467d-9519-7987089a7cfc,GASPAR,LEC,,,needs_review,D,6632
a02c81b2-c22f-46dd-af79-3f10f92fec25,GEUBBELS,LEC,49038936,face_49038936.png,verified,A,5029
f1756a14-f96a-429b-9336-84f3ffa82543,ILIC,LEC,,,needs_review,C,5007
a00c5521-ff17-4901-a9bc-2c9ede425f7c,MONTEIRO,LEC,84159827,face_84159827.png,verified,C,7619
8215ce34-a786-48ca-83ab-f14d92a63bb6,NGOM,LEC,,,needs_review,C,7322
e28ec9d7-cc5d-4210-ac86-2305c218729d,PIEROTTI,LEC,,,needs_review,C,6549
beb00a54-0f43-41c9-95b9-56458544c310,STULIC,LEC,62239624,face_62239624.png,verified,A,7252
37ac1217-c6cb-44ec-a430-5fc82e64bcdf,VEIGA,LEC,,,needs_review,D,6990
a19d20a7-b543-4b47-8f70-8ded75238307,BARTESAGHI,MIL,2000183044,face_2000183044.png,verified,D,6496
6055d76c-2519-4c04-be59-496390a023cc,CHUKWUEZE,MIL,67269484,face_67269484.png,verified,C,4856
5ca075ee-0baf-4fd5-b2e0-a85639fdab0b,CISSÈ,MIL,49060921,face_49060921.png,verified,C,6618
76372f85-74bc-4522-803d-9b3008d0e9f6,DE WINTER,MIL,18108550,face_18108550.png,verified,D,5739
1cbbe794-d95e-4756-88b6-513d0933467b,GABBIA,MIL,,,needs_review,D,4401
1bf1169a-49c4-412c-aca3-b5df8485560c,GILA,MIL,67277455,face_67277455.png,verified,D,5833
4ef6e9fc-074f-43b0-9223-97bdc134db60,LOFTUS-CHEEK,MIL,28068727,face_28068727.png,verified,C,4199
10555c2f-5e96-4994-b69b-9b609dc161c4,MAIGNAN,MIL,85094520,face_85094520.png,verified,P,4312
875d8531-1131-43b9-8083-00a02a9c2500,MODRIC,MIL,653054,face_653054.png,verified,C,2606
4b4465ce-a9ec-49cb-9073-2ab21dfebc93,MOREIRA,MIL,2000027719,face_2000027719.png,verified,C,6372
b994f044-ac67-49df-85a4-f0b393a3dc7b,MUSAH,MIL,28129089,face_28129089.png,verified,C,5295
01d8e300-942c-4684-ba10-aa9dc9195b04,PAVLOVIC,MIL,62220026,face_62220026.png,verified,D,5022
3d4a7289-5000-4585-b14e-2078a91a12b9,PULISIC,MIL,92074020,face_92074020.png,verified,C,2423
c5ebb1c6-7cb4-4020-bd76-cd3ed01fb769,RABIOT,MIL,85086031,face_85086031.png,verified,C,2379
5fd18af8-4937-4f66-a0ec-0a4b6a341f12,RAMOS,MIL,83209468,face_83209468.png,verified,A,6397
ba806661-b3db-4d2d-a913-8dce05d44679,SAELEMAEKERS,MIL,18097159,face_18097159.png,verified,C,4892
0ffa0949-c590-432e-8070-d2e53ea4e6f7,AKINSANMIRO,MON,2000149882,face_2000149882.png,verified,C,6593
3850a180-90bd-45ac-8df4-e10627468a73,BIRINDELLI,MON,43274094,face_43274094.png,verified,D,5838
03953def-6785-4d42-9c7b-f5a35bc731b3,CARBONI,MON,43391662,face_43391662.png,verified,D,4925
55380ccd-976d-408c-8e20-0eff2bbfd949,COLPANI,MON,43252476,face_43252476.png,verified,C,5878
7d0c1f93-4805-4010-9766-a6f5f82a59d8,CUTRONE,MON,43167351,face_43167351.png,verified,A,2155
d3c3eae8-6833-44fb-a3d8-f7099b394864,FOLORUNSHO,MON,43207763,face_43207763.png,verified,C,6252
83873363-d925-41b3-a8a3-65e5b69e79e7,KOUADIO,MON,,,needs_review,D,7238
14b0af6b-a40d-4ede-8d12-09d5c5d53eaf,LUCCHESI,MON,43500433,face_43500433.png,verified,D,6659
0291107d-9671-4dd1-b3e7-298d3f091838,MANGAS,MON,55082268,face_55082268.png,verified,D,7485
9007d255-037d-4e6b-b94d-0e0a33465519,MOUT,MON,2000298535,face_2000298535.png,verified,C,7575
287034d5-eb8d-4155-8f09-6d5d96e644de,NGONGE,MON,18101760,face_18101760.png,verified,A,6145
ae7f1d11-268e-47dd-9352-e1224cc4e6be,TORNQVIST,MON,93123680,face_93123680.png,verified,P,7301
b469215a-2dec-4862-bca5-63c745b8bc3f,TOURÉ,MON,,,needs_review,C,7146
a661a771-8b3e-4189-b155-09dc8a591ca0,VARELA,MON,2000145876,face_2000145876.png,verified,A,7523
bbbd94e1-1766-44c2-a386-031c7906b159,ZEBALLOS,MON,14239273,face_14239273.png,verified,A,7620
0fe6c8f2-f860-47c2-a5bf-a7c7d74cc766,ZIOLKOWSKI,MON,,,needs_review,D,7260
6d5294e5-48b0-4b45-b3a5-a4f82b9c4d2f,ANGUISSA,NAP,,,needs_review,C,
e535bd32-7244-4bec-92a7-93abf2b2c519,BADIASHILE,NAP,49038942,face_49038942.png,verified,D,4664
83bb2fd8-ff4b-4875-ac10-f38c6749f71a,BUONGIORNO,NAP,43270682,face_43270682.png,verified,D,2724
0c2db1a6-37c1-41e8-b690-9ae9dcbeb407,DE BRUYNE,NAP,18004457,face_18004457.png,verified,C,2517
dfb3622b-6684-4b1a-90b9-7eaa922afcb9,DI LORENZO,NAP,43075156,face_43075156.png,verified,D,2816
713ac9a6-a2bc-4780-9752-9c22510d409e,HOJLUND,NAP,27160181,face_27160181.png,verified,A,6052
0e353724-8657-4911-b7d6-1c8301318d0e,LOBOTKA,NAP,63012964,face_63012964.png,verified,C,4287
a2eb5872-f776-498e-8663-af0790b6c517,MCTOMINAY,NAP,29125343,face_29125343.png,verified,C,4777
47031dbb-3bc9-4d42-9172-d8c1368b0566,MERET,NAP,43140326,face_43140326.png,verified,P,572
bde1506d-3c39-4cf6-ab15-7b56ddab1d4f,NERES,NAP,19260918,face_19260918.png,verified,A,6831
211e7fe3-6151-40a7-a898-106bcb52d422,OLIVERA,NAP,78076343,face_78076343.png,verified,D,5840
107af01f-e1fd-4b14-a7f6-d79e843e4791,POLITANO,NAP,43093382,face_43093382.png,verified,C,536
422e5416-ec6a-4f83-b0ea-e826b4043376,RRAHMANI,NAP,11023165,face_11023165.png,verified,D,4409
4114c21d-0c4e-4ff8-b577-49e6b0bc0072,SANTOS,NAP,,,needs_review,C,
6203c11d-90ea-4d1c-8e52-b3c0dc9c007e,SPINAZZOLA,NAP,43036586,face_43036586.png,verified,D,1852
cd927dd1-e11d-4733-8de2-00ef5548de52,VERGARA,NAP,43617790,face_43617790.png,verified,C,7223
b1afa757-355f-4f53-83e0-4f6819f5c19b,BERNABÈ,PAR,67271025,face_67271025.png,verified,C,6666
33205ede-5a90-4416-983c-b4f8cb075311,BRITSCHGI,PAR,2000214745,face_2000214745.png,verified,D,7255
13916312-6c7b-4b8a-a891-d1e5dc2db84f,CORVI,PAR,43379760,face_43379760.png,verified,P,6662
331f5a8f-be24-4d71-9df4-f96f0110cbe6,D. CARLOS,PAR,19188567,face_19188567.png,verified,D,
17aa8112-c44b-4294-9bbd-ea8c349b8b28,DAFFARA,PAR,2000021277,face_2000021277.png,verified,P,7411
27de3213-09f1-40cf-a548-57c049d656ab,DELPRATO,PAR,43252473,face_43252473.png,verified,D,6664
3ecdd3ab-0350-451d-8e96-24406b54c4e4,ELPHEGE,PAR,2000232765,face_2000232765.png,verified,A,7342
32279007-af2e-49fd-a7d2-f4ad9f94c299,FABBIAN,PAR,43500245,face_43500245.png,verified,C,6206
812a4e2c-ae6f-47b5-b3cc-9329352bd82e,KEITA,PAR,,,needs_review,C,6898
45623753-df33-44b6-8149-c111ea311fa9,ORDONEZ,PAR,2000141874,face_2000141874.png,verified,C,7138
335bebe7-a710-4e10-bb44-f203694acbd6,ROMERO,PAR,14225980,face_14225980.png,verified,A,7554
f1e2c479-11a0-4156-9359-f927fb21244d,TOURÉ,PAR,12081007,face_12081007.png,verified,A,6229
625402be-05d3-4a39-8749-c725d8a94235,TROILO,PAR,2000200406,face_2000200406.png,verified,D,7235
fda54646-b976-4b7b-b050-0eaa9bbab3e9,VALERI,PAR,43315140,face_43315140.png,verified,D,5862
d967910d-7e87-4730-9b0a-5599a1479b54,CASTRO,ROM,14236223,face_14236223.png,verified,A,6572
35e0fb4c-3fae-4608-825f-4fd200c5463f,CRISTANTE,ROM,43091113,face_43091113.png,verified,C,779
3b0f638a-c447-4baf-8fdf-58139eca884e,DYBALA,ROM,14044150,face_14044150.png,verified,A,309
fc084d6c-db60-4fd0-9331-e070559463fd,HERMOSO,ROM,67196188,face_67196188.png,verified,D,4807
7b7c6706-11cd-4b08-8ec2-496841d3b525,KONE,ROM,49047182,face_49047182.png,verified,C,
81259bd5-1b31-491c-8e0c-56827ff0d0ec,KOULIERAKIS,ROM,36159445,face_36159445.png,verified,D,7529
32f0fecd-52db-46ab-beb7-6611eaf26b32,MALEN,ROM,37055844,face_37055844.png,verified,A,5585
